DATAFLOW,LAST UPDATE,freq,c_dest,purpose,duration,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Visits to friends and relatives,1 night or over,Number,Switzerland,2013,23072551,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Visits to friends and relatives,1 night or over,Number,Switzerland,2014,24890390,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Visits to friends and relatives,1 night or over,Number,Switzerland,2015,28817570,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Visits to friends and relatives,1 night or over,Number,Switzerland,2016,27805456,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Visits to friends and relatives,1 night or over,Number,Switzerland,2017,36026055,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Visits to friends and relatives,1 night or over,Number,Switzerland,2018,32362731,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Visits to friends and relatives,1 night or over,Number,Switzerland,2019,32660292,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Visits to friends and relatives,1 night or over,Number,Switzerland,2020,18603120,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Visits to friends and relatives,1 night or over,Number,Switzerland,2021,22564378,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Visits to friends and relatives,1 night or over,Number,Switzerland,2022,34222488,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Visits to friends and relatives,1 night or over,Number,Cyprus,2013,4208885,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Visits to friends and relatives,1 night or over,Number,Cyprus,2014,5245571,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Visits to friends and relatives,1 night or over,Number,Cyprus,2015,5577550,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Visits to friends and relatives,1 night or over,Number,Cyprus,2016,5174181,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Visits to friends and relatives,1 night or over,Number,Cyprus,2017,4219006,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Visits to friends and relatives,1 night or over,Number,Cyprus,2018,2923974,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Visits to friends and relatives,1 night or over,Number,Cyprus,2019,4091053,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Visits to friends and relatives,1 night or over,Number,Cyprus,2020,1486613,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Visits to friends and relatives,1 night or over,Number,Cyprus,2021,1582340,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Visits to friends and relatives,1 night or over,Number,Cyprus,2022,3831375,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Visits to friends and relatives,1 night or over,Number,Cyprus,2023,3880571,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Visits to friends and relatives,1 night or over,Number,Cyprus,2024,4427349,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Visits to friends and relatives,1 night or over,Number,Czechia,2013,33462207,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Visits to friends and relatives,1 night or over,Number,Czechia,2014,38380400,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Visits to friends and relatives,1 night or over,Number,Czechia,2015,35857004,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Visits to friends and relatives,1 night or over,Number,Czechia,2016,36296454,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Visits to friends and relatives,1 night or over,Number,Czechia,2017,39085893,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Visits to friends and relatives,1 night or over,Number,Czechia,2018,35245445,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Visits to friends and relatives,1 night or over,Number,Czechia,2019,36009097,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Visits to friends and relatives,1 night or over,Number,Czechia,2020,23798370,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Visits to friends and relatives,1 night or over,Number,Czechia,2021,28282795,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Visits to friends and relatives,1 night or over,Number,Czechia,2022,32836136,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Visits to friends and relatives,1 night or over,Number,Czechia,2023,27366705,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Visits to friends and relatives,1 night or over,Number,Czechia,2024,27610332,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Visits to friends and relatives,1 night or over,Number,Germany,2013,318267743,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Visits to friends and relatives,1 night or over,Number,Germany,2014,295207734,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Visits to friends and relatives,1 night or over,Number,Germany,2015,333118581,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Visits to friends and relatives,1 night or over,Number,Germany,2016,324481907,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Visits to friends and relatives,1 night or over,Number,Germany,2017,291993749,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Visits to friends and relatives,1 night or over,Number,Germany,2018,288681067,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Visits to friends and relatives,1 night or over,Number,Germany,2019,306660089,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Visits to friends and relatives,1 night or over,Number,Germany,2020,259204329,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Visits to friends and relatives,1 night or over,Number,Germany,2021,264152102,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Visits to friends and relatives,1 night or over,Number,Germany,2022,241920075,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Visits to friends and relatives,1 night or over,Number,Germany,2023,316069003,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Visits to friends and relatives,1 night or over,Number,Germany,2024,325050670,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Visits to friends and relatives,1 night or over,Number,Denmark,2013,37157156,b,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Visits to friends and relatives,1 night or over,Number,Denmark,2014,41805262,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Visits to friends and relatives,1 night or over,Number,Denmark,2015,39651030,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Visits to friends and relatives,1 night or over,Number,Denmark,2016,36920518,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Visits to friends and relatives,1 night or over,Number,Denmark,2017,26236800,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Visits to friends and relatives,1 night or over,Number,Denmark,2018,18751153,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Visits to friends and relatives,1 night or over,Number,Denmark,2019,30171419,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Visits to friends and relatives,1 night or over,Number,Denmark,2020,21371757,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Visits to friends and relatives,1 night or over,Number,Denmark,2021,16909199,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Visits to friends and relatives,1 night or over,Number,Denmark,2022,19442702,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Visits to friends and relatives,1 night or over,Number,Denmark,2023,16101995,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Visits to friends and relatives,1 night or over,Number,Denmark,2024,24821008,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Visits to friends and relatives,1 night or over,Number,Estonia,2013,3952425,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Visits to friends and relatives,1 night or over,Number,Estonia,2014,5133343,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Visits to friends and relatives,1 night or over,Number,Estonia,2015,4468802,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Visits to friends and relatives,1 night or over,Number,Estonia,2016,4978361,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Visits to friends and relatives,1 night or over,Number,Estonia,2017,4094445,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Visits to friends and relatives,1 night or over,Number,Estonia,2018,5693161,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Visits to friends and relatives,1 night or over,Number,Estonia,2019,4311477,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Visits to friends and relatives,1 night or over,Number,Estonia,2020,1999573,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Visits to friends and relatives,1 night or over,Number,Estonia,2021,2368942,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Visits to friends and relatives,1 night or over,Number,Estonia,2022,2933650,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Visits to friends and relatives,1 night or over,Number,Estonia,2023,3895784,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Visits to friends and relatives,1 night or over,Number,Estonia,2024,4547274,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Visits to friends and relatives,1 night or over,Number,Greece,2013,14369277,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Visits to friends and relatives,1 night or over,Number,Greece,2014,12973433,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Visits to friends and relatives,1 night or over,Number,Greece,2015,10979978,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Visits to friends and relatives,1 night or over,Number,Greece,2016,10748466,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Visits to friends and relatives,1 night or over,Number,Greece,2017,10668725,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Visits to friends and relatives,1 night or over,Number,Greece,2018,11603432,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Visits to friends and relatives,1 night or over,Number,Greece,2019,13280834,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Visits to friends and relatives,1 night or over,Number,Greece,2020,7229019,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Visits to friends and relatives,1 night or over,Number,Greece,2021,6702989,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Visits to friends and relatives,1 night or over,Number,Greece,2022,12483523,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Visits to friends and relatives,1 night or over,Number,Greece,2023,10587852,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Visits to friends and relatives,1 night or over,Number,Greece,2024,9378679,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Visits to friends and relatives,1 night or over,Number,Spain,2013,203265155,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Visits to friends and relatives,1 night or over,Number,Spain,2014,192438504,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Visits to friends and relatives,1 night or over,Number,Spain,2015,221253848,b,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Visits to friends and relatives,1 night or over,Number,Spain,2016,226048885,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Visits to friends and relatives,1 night or over,Number,Spain,2017,207952213,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Visits to friends and relatives,1 night or over,Number,Spain,2018,212218793,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Visits to friends and relatives,1 night or over,Number,Spain,2019,207327698,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Visits to friends and relatives,1 night or over,Number,Spain,2020,137475630,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Visits to friends and relatives,1 night or over,Number,Spain,2021,167283434,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Visits to friends and relatives,1 night or over,Number,Spain,2022,197893911,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Visits to friends and relatives,1 night or over,Number,Spain,2023,208406325,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Visits to friends and relatives,1 night or over,Number,Spain,2024,214437806,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Visits to friends and relatives,1 night or over,Number,European Union - 27 countries (from 2020),2013,1512019710,e,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Visits to friends and relatives,1 night or over,Number,European Union - 27 countries (from 2020),2014,1508568800,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Visits to friends and relatives,1 night or over,Number,European Union - 27 countries (from 2020),2015,1525201694,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Visits to friends and relatives,1 night or over,Number,European Union - 27 countries (from 2020),2016,1503473531,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Visits to friends and relatives,1 night or over,Number,European Union - 27 countries (from 2020),2017,1540597720,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Visits to friends and relatives,1 night or over,Number,European Union - 27 countries (from 2020),2018,1512488081,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Visits to friends and relatives,1 night or over,Number,European Union - 27 countries (from 2020),2019,1522522424,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Visits to friends and relatives,1 night or over,Number,European Union - 27 countries (from 2020),2020,1098489396,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Visits to friends and relatives,1 night or over,Number,European Union - 27 countries (from 2020),2021,1262103909,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Visits to friends and relatives,1 night or over,Number,European Union - 27 countries (from 2020),2022,1422347041,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Visits to friends and relatives,1 night or over,Number,European Union - 27 countries (from 2020),2023,1524270229,e,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Visits to friends and relatives,1 night or over,Number,European Union - 27 countries (from 2020),2024,1552533685,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Visits to friends and relatives,1 night or over,Number,Finland,2013,41824051,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Visits to friends and relatives,1 night or over,Number,Finland,2014,42007545,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Visits to friends and relatives,1 night or over,Number,Finland,2015,42488666,,
